"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1802857867214758354","Tue Jun 18 00:16:25 +0000 2024","1","BP Tapera Tegaskan 124.960 Peserta Telah Ditindaklanjuti Dan Selesai. Mbappe Wisnu Bawah IPK 4 Daging Pagii https://t.co/zsvRpy9WeJ","1802857867214758354","https://pbs.twimg.com/media/GQUJpQFbEAAgmg_.jpg","","in","","0","0","1","https://x.com/masyitaarinra/status/1802857867214758354","1751794736246263808","masyitaarinra"
"1802857601174261946","Tue Jun 18 00:15:22 +0000 2024","0","Belom bayar tapera...","1802857601174261946","","","in","","0","0","0","https://x.com/heiythru/status/1802857601174261946","1219843146932047873","heiythru"
"1802666717635899784","Tue Jun 18 00:11:08 +0000 2024","0","@Kosasih0706 @zy_zy_lestary Kt projo : eitss kita punya TAPERA bisa nalangin..!! ","1802856537590989244","","Kosasih0706","in","","0","0","0","https://x.com/rtobg71/status/1802856537590989244","1745326212350869504","rtobg71"
"1802855451291181403","Tue Jun 18 00:06:49 +0000 2024","0","Setelah Tapera Pemerintah Canangkan Bank Tanah Faisal Basri: Untuk Siapa? https://t.co/Khnabv3WnS https://t.co/Khnabv3WnS","1802855451291181403","","","in","indonesia","0","0","0","https://x.com/posaktualcom/status/1802855451291181403","1636627729675337734","posaktualcom"
"1802854006043423126","Tue Jun 18 00:01:05 +0000 2024","0","Emak gua ngomel perkara tapera yakali pns nutupin tapera yg kerja swasta","1802854006043423126","","","in","Indonesia","0","0","0","https://x.com/xooyaxee/status/1802854006043423126","1231225864722903042","xooyaxee"
"1802853699242643555","Mon Jun 17 23:59:51 +0000 2024","1","Cuti bersama tapera: contoh kelakuan pemerintah yang suka seenaknya mengurangi hak pekerja","1802853699242643555","","","in","Indonesia, mostly","0","0","1","https://x.com/goraici/status/1802853699242643555","15177656","goraici"
"1802853520791724424","Mon Jun 17 23:59:09 +0000 2024","1","Semangat pagi warga tapera. Semangat beraktivitas hari ini .. https://t.co/MdHgr1JnXu","1802853520791724424","https://pbs.twimg.com/ext_tw_video_thumb/1802853471869353984/pu/img/IxAGuwQYOSEVbla1.jpg","","in","","0","0","0","https://x.com/AbanggSayur/status/1802853520791724424","1102960516832550912","AbanggSayur"
"1802851692381368824","Mon Jun 17 23:51:53 +0000 2024","0","Kasian banget orang Indonesia. Gaji kecil dipotong pajak bpjs kes bpjs tk nanti bakal ada tapera trus harus bagi2 lagi buat tiga keluarga pas nikah.","1802851692381368824","","","in","Themyscira","0","0","0","https://x.com/napuspita/status/1802851692381368824","59013475","napuspita"
"1802850533453320239","Mon Jun 17 23:47:17 +0000 2024","0","benci banget masalah tapera masalah pajak gaji aja udh emosi ini ditambah tapera 3% dr gaji. pengen nyundut pake roko deh. ga ada yg bkin emosi kecuali duit duit","1802850533453320239","","","in","","0","0","0","https://x.com/pemujaagensi/status/1802850533453320239","1781971068955332608","pemujaagensi"
"1802849736296108332","Mon Jun 17 23:44:07 +0000 2024","0","Makanya itu menteri kesayangan warga sebelum tapera sebut saja pak basuki ogah tinggal di ikn ","1802849736296108332","","","in","Munich, Bavaria","0","0","0","https://x.com/DediiAjii/status/1802849736296108332","309479273","DediiAjii"
"1802705123447390602","Mon Jun 17 23:33:06 +0000 2024","0","@_Hrst Kirain gara gara dipotong tapera.","1802846967372071024","","_Hrst","in","","0","0","0","https://x.com/drivojansen/status/1802846967372071024","36277633","drivojansen"
"1802704953510941026","Mon Jun 17 23:32:50 +0000 2024","0","@bacottetangga_ Woee pagi udah kirim sms tagihan tapera","1802846897557868692","","bacottetangga_","in","Indonesia","0","0","0","https://x.com/alblankon/status/1802846897557868692","951652705","alblankon"
"1802332375533408715","Mon Jun 17 23:29:37 +0000 2024","0","@WagimanDeep212_ Karyawan judol disana kena potongan tapera gak ya ","1802846087142588723","","WagimanDeep212_","in","Central Java, Indonesia","0","0","0","https://x.com/cahyo_sanghyang/status/1802846087142588723","1569348478907858947","cahyo_sanghyang"
"1802365300404576703","Mon Jun 17 23:25:51 +0000 2024","0","@antimafia11999 @hipohan Fasilitas apa ? Semua fasilitas jkwie adakah produk bangs*t ! Tapera omnibus law pajak tinggi beras mahal kreta cepat jkt-bandung produk hutang caina bandara yg banyak bangkrut tambang di keruk asing dollar tinggi rupiah terpuruk.","1802845139242541317","","antimafia11999","in","DKI Jakarta, Indonesia 🇮🇩","0","0","0","https://x.com/Louis_chantika/status/1802845139242541317","1399402181254545411","Louis_chantika"
"1802704953510941026","Mon Jun 17 23:12:22 +0000 2024","11","@bacottetangga_ Woi siapa yg naro tagihan Tapera disini ","1802841748030509508","","bacottetangga_","in","","0","4","0","https://x.com/AndiTizar/status/1802841748030509508","1327389160726904833","AndiTizar"
"1802345016209379329","Mon Jun 17 23:04:59 +0000 2024","0","@geloraco Dan melalui TAPERA buat gaji para pengurus IKN","1802839888104181847","","geloraco","in","","0","0","0","https://x.com/SukmaWi12127725/status/1802839888104181847","1396781628815380485","SukmaWi12127725"
"1802839780692262943","Mon Jun 17 23:04:33 +0000 2024","0","Tepatkah kata tabungan dipakai dalam akronim tapera alias tabungan perumahan rakyat ? https://t.co/yq144ut9nt #Opini #Kompas59 #MultimediaMencerahkan","1802839780692262943","","","in","Palmerah, Jakarta","0","0","0","https://x.com/KompasData/status/1802839780692262943","771030588","KompasData"
"1802839780528656403","Mon Jun 17 23:04:33 +0000 2024","1","Tepatkah kata tabungan dipakai dalam akronim tapera alias tabungan perumahan rakyat ? https://t.co/gac5itIPkg #Opini #Kompas59","1802839780528656403","","","in","Palmerah, Jakarta","1","0","0","https://x.com/hariankompas/status/1802839780528656403","255866913","hariankompas"
"1802598811480854562","Mon Jun 17 23:00:42 +0000 2024","0","@anakmasdulll_ Membatalakan tapera. Simple","1802838813414482064","","anakmasdulll_","in","","0","0","0","https://x.com/withmetome/status/1802838813414482064","1691576611261542401","withmetome"
"1802311323080085806","Mon Jun 17 23:00:21 +0000 2024","0","@zy_zy_lestary @Yattie2023 @xquitavee @dika_maxelyou @adri_7i @HaramAsoy @arie_nurma01_24 Sampe mau ngutang ke rakyat dg dalih tabungan tapera Bangkrut bangkrut aja bajitol.. Ngomong antri para investor Eh.. Kenyataan nya eh..blum ada yg masuk .. Tukang ngibul Celeng","1802838723027243440","","zy_zy_lestary","in","","0","0","0","https://x.com/Bangsat698/status/1802838723027243440","1546953538382675970","Bangsat698"
"1802642849600803297","Mon Jun 17 22:44:02 +0000 2024","0","@narkosun Ada.... aplikasi Tapera ","1802834615960523149","","narkosun","in","","0","0","0","https://x.com/DowatiW55368/status/1802834615960523149","1728804536301879296","DowatiW55368"
"1802690435149947378","Mon Jun 17 22:39:26 +0000 2024","1","@Metro_TV sami mawon pak.... kesalahan di tangan pemerintah yg tdk bs memberantas judol..itu pokok masalahnya... seneng banget mainan bansos ada apa sih... dan Pak Muhadjir knp bs ikut²an di pinjam tangan oleh paduka.. kasus UKT kasus Tapera gak belajar pak..cm akal²an sj","1802833460978946378","","Metro_TV","in","Jakarta Capital Region, Indone","0","0","0","https://x.com/DermagaGarely/status/1802833460978946378","1513694552443727873","DermagaGarely"
"1789736132554682459","Mon Jun 17 22:37:39 +0000 2024","0","@Yescoin_Fam jadi beras buat bayar tapera","1802833012519846292","","Yescoin_Fam","in","","0","0","0","https://x.com/MangAli82/status/1802833012519846292","1479380632513835009","MangAli82"
"1802386428539916379","Mon Jun 17 22:34:37 +0000 2024","0","@snnatchy baguslah udah mulai manusiawi. tinggal disuruh bayar tapera aja","1802832246891540973","","snnatchy","in","Kota Surabaya, Jawa Timur","0","0","0","https://x.com/restlessmuse09/status/1802832246891540973","1536448264853069824","restlessmuse09"
"1802648750231626192","Mon Jun 17 21:59:23 +0000 2024","0","@hafidzrivaldi bayar tapera dulu pod :)","1802823379759858009","","hafidzrivaldi","in","","0","0","0","https://x.com/tidakmandii/status/1802823379759858009","1684821667770699776","tidakmandii"
"1802591907828388324","Mon Jun 17 21:55:40 +0000 2024","0","@meong99x @BudiBukanIntel Emang tapera sudah jalan??bloon lo","1802822446183256487","","meong99x","in","Prague, Czech Republic","0","0","0","https://x.com/calonmiliarderX/status/1802822446183256487","1711944920049864704","calonmiliarderX"
"1802818456175415429","Mon Jun 17 21:39:49 +0000 2024","0","kan nanti ada tapera ","1802818456175415429","","","in","🪐","0","0","0","https://x.com/saturdeyss/status/1802818456175415429","1557148812698824704","saturdeyss"
"1802815329309241590","Mon Jun 17 21:27:23 +0000 2024","0","Pemalas Penjudi kalah judi akan dikasih banson. Pekerja pencari rejeki halal akan dipotong gajinya atas nama tapera. Logikanya di mana ya?","1802815329309241590","","","in","Purworejo","0","0","0","https://x.com/sujudkamal68/status/1802815329309241590","2472495378","sujudkamal68"
"1802694863282143244","Mon Jun 17 21:19:48 +0000 2024","0","@zy_zy_lestary ane cuma bisa nyengir....lagi kelabakan kemungkinan besar IKN bisa mangkrak kurang dana maka keluar yg aneh aneh UKT TAPERA....Indonesia sekarang tidak baik baik aja.....","1802813417797099784","","zy_zy_lestary","in","","0","0","0","https://x.com/AliAmin31984360/status/1802813417797099784","1647758472833007616","AliAmin31984360"
"1802515546195579331","Mon Jun 17 21:17:20 +0000 2024","0","@catreonot Jangan lupa bayar tapera","1802812800739533229","","catreonot","in","Sawah Besar, Indonesia","0","0","0","https://x.com/kebo_ijo_reborn/status/1802812800739533229","1707659882089103360","kebo_ijo_reborn"
"1802515546195579331","Mon Jun 17 20:19:44 +0000 2024","0","@catreonot Siap2 dipotong tapera gajinya","1802798305182916695","","catreonot","in","Kota Surabaya, Jawa Timur","0","0","0","https://x.com/waswasilkhonnas/status/1802798305182916695","1316369124453347331","waswasilkhonnas"
"1802595790193631250","Mon Jun 17 19:36:02 +0000 2024","0","@5teV3n_Pe9eL OKB ini tar dipotong tapera ngamuk² dah....","1802787304496566562","","5teV3n_Pe9eL","in","","0","0","0","https://x.com/ElgeJohan/status/1802787304496566562","1745371630837305344","ElgeJohan"
"1802780062934286775","Mon Jun 17 19:07:18 +0000 2024","0","himbauan MUI Pusat pada bulan april 2020 dengan Nomor: Kep-1240/DP-MUI/VI/2020 ...dst TAPERA yang diibaratkan oleh banyak publik sebagai wujud pemerasan terhadap bangsa sendiri dalam keadaan sementara perkonomian negara pun serang kembang kempis karena tumpukan...dst","1802780074577711490","","lubis10922","in","Ciledug, Indonesia","0","1","0","https://x.com/lubis10922/status/1802780074577711490","1757548518053695488","lubis10922"
"1802764060666347980","Mon Jun 17 18:43:20 +0000 2024","0","@zwitie_ Tapera.","1802774042967154990","","zwitie_","in","Panas","0","0","0","https://x.com/daysaftr21/status/1802774042967154990","547381240","daysaftr21"
"1802769450342769073","Mon Jun 17 18:25:05 +0000 2024","0","Ini Sederet Aturan yang Dilanggar Pemerintah Jika Tapera Diberlakukan Menurut Ketua Umum HLKI https://t.co/X7Ua6mxrBl https://t.co/fhHUa05CvJ","1802769450342769073","https://pbs.twimg.com/media/GQS5QwdbEAER-Z1.jpg","","in","Bandung, Jawa Barat","0","0","0","https://x.com/maunglucu/status/1802769450342769073","873212887447126017","maunglucu"
"1802515546195579331","Mon Jun 17 17:47:38 +0000 2024","0","@catreonot Kepotong tapera juga ","1802760023854178498","","catreonot","in","","0","0","0","https://x.com/alsaqaf2/status/1802760023854178498","397285936","alsaqaf2"
"1802470147992764556","Mon Jun 17 17:45:20 +0000 2024","0","@ijiemoK_ihsioK Ya bahas tapera malah di bisukan wkwk","1802759447808532688","","ijiemoK_ihsioK","in","Serang, Indonesia","0","0","0","https://x.com/Nort_muhehehe/status/1802759447808532688","985535956378763266","Nort_muhehehe"
"1802336861261897989","Mon Jun 17 17:39:14 +0000 2024","0","@rahmdess27 bentar lg kek korut ini mh apa2 di pantau. kaga ada kebebasan dlm hidup. 1. tapera 2. main sosmed 3. abis ini apa lagi?","1802757912181559790","","rahmdess27","in","Indramayu, Indonesia","0","0","0","https://x.com/_ariffirman/status/1802757912181559790","751995676054081536","_ariffirman"
"1802757643917987978","Mon Jun 17 17:38:10 +0000 2024","0","Yah kalo mau yang ngaturnya enak dan istri ngeluarin duit tanpa mikir kepotong ini itu cari cowok yang gajinya 2 digit... 7.5 juta perbulan itu terbatas. Papaku waktu masih letnan satu gajinya 5 juta per bulan buat biayain 4 kepala dan masih kepotong bpjs dan tapera -- ","1802757643917987978","","","in","dazai, gojo, oikawa, kaito ‼️☆","0","1","0","https://x.com/zeynitsu/status/1802757643917987978","972832284507172865","zeynitsu"
"1802755548737319295","Mon Jun 17 17:34:47 +0000 2024","0","@sepandangan Kalau lu mati berkurang nanti bgst pemasukan buat dana tapera kurangin alkohol bangsat","1802756790431654025","","miljagulamahmad","in","bumi manusia.","0","0","0","https://x.com/miljagulamahmad/status/1802756790431654025","1243441902361305090","miljagulamahmad"
"1802680162817061102","Mon Jun 17 17:31:02 +0000 2024","0","@ibnusw Coba sm2 dikasih sesuai kemampuan aja lebih enak ya to ini udh bersih 5juta msh disuruh buat nyisihin ortunya lg duh tmbh ngelu.. blm kepotong tapera ","1802755847057272936","","ibnusw","in","Indonesia","0","1","0","https://x.com/tinkerbweel/status/1802755847057272936","122814492","tinkerbweel"
"1802709881205776747","Mon Jun 17 17:27:09 +0000 2024","0","@Evervallie ini dia semangat yang dibutuhin buat melawan tapera.","1802754869209727471","","Evervallie","in","","0","0","0","https://x.com/edenwuds/status/1802754869209727471","520238734","edenwuds"
"1802754629396267443","Mon Jun 17 17:26:16 +0000 2024","0","Tapera Program Tabungan untuk Wujudkan Rumah Impian bisa dicairkan? https://t.co/4byRGq1wkc","1802754650573304136","https://pbs.twimg.com/media/GQSrrDnagAAU9qj.jpg","wajah_baruitu","in","jakarta","0","0","0","https://x.com/wajah_baruitu/status/1802754650573304136","1562846317419737090","wajah_baruitu"
"1802754629396267443","Mon Jun 17 17:26:15 +0000 2024","0","Tapera Program Tabungan untuk Wujudkan Rumah Impian https://t.co/8r171VpVlV","1802754645254877230","https://pbs.twimg.com/media/GQSrn9TakAAmiTi.jpg","wajah_baruitu","in","jakarta","0","1","0","https://x.com/wajah_baruitu/status/1802754645254877230","1562846317419737090","wajah_baruitu"
"1802754629396267443","Mon Jun 17 17:26:11 +0000 2024","0","BP TAPERA siap membantu tenaga kerja di Indonesia untuk memiliki hunian yang layak dan terjangkau https://t.co/xeiotqU4Qo","1802754629396267443","https://pbs.twimg.com/media/GQSrWCQbAAAUyCD.png","","in","jakarta","0","1","0","https://x.com/wajah_baruitu/status/1802754629396267443","1562846317419737090","wajah_baruitu"
"1802229120874741847","Mon Jun 17 17:18:25 +0000 2024","0","@ubegebe1 Daripada bikin tapera mending ide ini aja yg dipake buat pemerintah ngeruk duit rakyat lebih fair.","1802752674749911246","","ubegebe1","in","","0","0","0","https://x.com/8x2pz73u6tk535n/status/1802752674749911246","1315562021996306432","8x2pz73u6tk535n"
"1802751967053410516","Mon Jun 17 17:15:37 +0000 2024","0","Setelah Tapera Pemerintah Canangkan Bank Tanah Faisal Basri: Untuk Siapa? https://t.co/TQ55ZtIC5V","1802751967053410516","","","in","Indonesia","1","0","0","https://x.com/geloraco/status/1802751967053410516","3319260420","geloraco"
"1802751803592982543","Mon Jun 17 17:14:59 +0000 2024","0","tp kalo tapera??? gw ngerasa buang buang energi anjir kalo harus sampe ngitung ini itu dan debatin sana sini.. soalnya keliatan bgt bobroknya cooo dan mayoritas masyrakat juga udh pasti menolak jd gausa ambil pushing awkwkwkwk","1802751807212618067","","vnscnt_","in","bandung coret","0","0","0","https://x.com/vnscnt_/status/1802751807212618067","987394540267913216","vnscnt_"
"1802724701292388481","Mon Jun 17 15:27:16 +0000 2024","0","Tanggapan Pak Jokowi terkait Tapera Wisnu Jusa Kominfo Bawah Belanda Elaelo Sapi 2024 M IPK 4 Bakpia Wendy Ukraina https://t.co/FUk8JrmfvX","1802724701292388481","https://pbs.twimg.com/ext_tw_video_thumb/1802724582551662592/pu/img/0Ag_d7TPcXeA7ViJ.jpg","","in","","0","0","1","https://x.com/AmbarwatiLaras9/status/1802724701292388481","1598261296642027522","AmbarwatiLaras9"
"1802624197631377684","Mon Jun 17 15:24:14 +0000 2024","0","@ptaboutfami diajak kamu tau gasi kebijakan Tapera ini sebernya impact-nya apa output yang diharapkan apa? sebernya ya aku dari awal ga yakin tau ikn banyak investor asingnya bener aja kan kesampaian sayang bayem di tukang sayur masa naik dua ribu gila GASI? apasi aku ga ngerti ","1802723936142336223","","ptaboutfami","in","Furano-shi, Hokkaidō","0","1","0","https://x.com/kyaraphine/status/1802723936142336223","1765449021928407040","kyaraphine"
"1802302634428104842","Mon Jun 17 15:24:01 +0000 2024","0","@ekokuntadhi1 Harus dilegalkan sekalian tapi harus diatur dg jelas PAJAKNYA kan jago tuh Bu Sri Mulyani @smindrawatii Meteri Keuangan @kemenkeu dalam MENCIPTAKAN pajak baru. Ini lebih fair daripada TAPERA untuk membiayai IKN dan BANSOS","1802723884019712503","","ekokuntadhi1","in","","0","0","0","https://x.com/YoyokSub0302/status/1802723884019712503","1681216695472656384","YoyokSub0302"
"1802550479815155895","Mon Jun 17 15:21:50 +0000 2024","1","@andrikosasih09 Empat Sek(g)awa(o)n","1802723335849349580","","andrikosasih09","in","Gaza, Palestine","0","0","0","https://x.com/LantjarDjayaa/status/1802723335849349580","2518915579","LantjarDjayaa"
"1802722877378379940","Mon Jun 17 15:20:01 +0000 2024","0","Ketika masyarakat mencari nafkah secara halal untuk keluarga dipaksa setor kepada negara 2 5% perbulan atas nama TAPERA sebagian masyarakat lain yg mencari peruntungan dengan JUDI ONLINE akan di berikan BANSOS dari negara lalu haruskah saya menjadi penjudi online saja ?","1802722877378379940","","","in","","0","0","0","https://x.com/HerryDjogdja/status/1802722877378379940","1642288140647014400","HerryDjogdja"
"1802261691377627168","Mon Jun 17 15:19:58 +0000 2024","1","@OposisiCerdas Buat bank sendiri sajah... setujuh.. negara juga lagi sat set buat bank .. seperti bank bpjs bank tapera bank dana haji dengan standart kelola dana umat/gotong royong... hehehehehe","1802722863671353503","","OposisiCerdas","in","Semarang - Denpasar ","0","0","0","https://x.com/PatiBagong/status/1802722863671353503","1248627342773121024","PatiBagong"
"1802713912724586594","Mon Jun 17 15:13:39 +0000 2024","0","@russellithic THAT jokowi sendiri yang bayar tapera AOWKAOWKAOWKAOALWK IJBOL","1802721276022399128","","russellithic","in","LH44 KR7 GR63 MS47","0","0","0","https://x.com/saturjoj/status/1802721276022399128","1779780916547883008","saturjoj"
"1802721129246900725","Mon Jun 17 15:13:04 +0000 2024","0","kayaknya bear people frustasi dah ditekan tekan nggak turun turun :D","1802721129246900725","","","in","Jakarta","0","0","0","https://x.com/indonode/status/1802721129246900725","1451859919536197633","indonode"
"1802625366072434717","Mon Jun 17 15:10:06 +0000 2024","0","@CNNIndonesia merusak malahan","1802720381557751814","","CNNIndonesia","in","Jakarta","0","0","0","https://x.com/indonode/status/1802720381557751814","1451859919536197633","indonode"
"1802720273478864947","Mon Jun 17 15:09:40 +0000 2024","0","sepertinya pemenang bear and bull di 65K ini akan ditentukan nanti jam 1 malam","1802720273478864947","","","in","Jakarta","0","0","0","https://x.com/indonode/status/1802720273478864947","1451859919536197633","indonode"
"1802346641963552792","Mon Jun 17 15:09:10 +0000 2024","0","@fantjoek @thedufresne Y bedalah goblok lu ibarat pemerintah ngeluarin kebijakan tolol tapera tapi lu hina merah putihnya bukan konstitusi tolol tolol","1802720146466984155","","fantjoek","in","","0","0","0","https://x.com/lilmonstarrr/status/1802720146466984155","1453768214526107661","lilmonstarrr"
"1802718513112727693","Mon Jun 17 15:02:41 +0000 2024","5","asli dah lebih aneh lagi ada wacana ngutak-ngatik duit baznas which is ZAKAT ikn noh cariin investor dulu jangan bikin kedok tapera meres rakyat middle class tau-tau duitnya lari ke ikn","1802718513112727693","","","in","Nalika Bivyntari, Her (22+)","0","0","1","https://x.com/tokoregal/status/1802718513112727693","1432713465580466187","tokoregal"
"1802717931685712006","Mon Jun 17 15:00:22 +0000 2024","0","Things got more expensive dan bikin makin sulit buat punya tabungan dan aset tp solusi dari pemerintah bukan naikin gaji UMR/UMK. Malah kita semua disuruh bayar tapera","1802717931685712006","","","in","","0","0","0","https://x.com/champurraduk/status/1802717931685712006","1400243021564702724","champurraduk"
"1802671793549058330","Mon Jun 17 14:59:07 +0000 2024","0","@KuntoAjiW Akhir akhir ini aku lagi kalut ketakutan liat berita di dunia ini makin menyeramkan mulai tapera perang dunia 3 genosida dll. Sekarang rasanya aku harus bisa mengendalikan rasa takut ini dan pura-pura dunia baik-baik aja. ","1802717615665905826","","KuntoAjiW","in","enigma","0","0","0","https://x.com/Emptychair06/status/1802717615665905826","1363701485276602368","Emptychair06"
"1802715732893147196","Mon Jun 17 14:51:38 +0000 2024","0","Ada video seru cek sekarang juga! https://t.co/tYfIpYfm62 Betul juga ucap Rocky Gerung soal ikn sudah mangkrak &amp; menjadi beban rakyat miskin dgn diperas ada potong PPh PPN sekarang tapera Ayo gulingkan Jokowi dan turunkan presiden RI selanjutnya itu semua sudah di setting","1802715732893147196","","","in","","0","0","0","https://x.com/asipokiluper/status/1802715732893147196","1632735627794952192","asipokiluper"
"1802708043089731736","Mon Jun 17 14:48:44 +0000 2024","0","@killuagemini Kalo negara kaya gaada tuh Tapera buat nutupin defisit APBN","1802715005533737052","","killuagemini","in","","0","1","0","https://x.com/_L0KA/status/1802715005533737052","1475793090820509698","_L0KA"
"1802229120874741847","Mon Jun 17 14:48:05 +0000 2024","0","@ubegebe1 Betul. Jelas2 aja dipajakin tinggi lumayan buat pemasukan pemerintah..jd gausah susah2 cari pajak macam Tapera dll. Jgn bicara halal haram wong nyatanya omzetnya triliunan gitu ko. Maka lama2 judi terisolir sendiri yg kelebihan duit aja yg main bukan semua org sampe yg miskin2.","1802714839028207753","","ubegebe1","in","","0","0","0","https://x.com/yanny130176/status/1802714839028207753","711198655957438464","yanny130176"
"1802710424057786654","Mon Jun 17 14:47:03 +0000 2024","0","@borangboe nahhhhhh ini. orang orang tuh dipotong uangnya buat tapera yang 3% aja pada was wes wos ini malah normalize si cowonya musti ngasih buat keluarga orang lain","1802714581804163100","","borangboe","in","","0","0","0","https://x.com/kntrnaaa/status/1802714581804163100","1058747046625067008","kntrnaaa"
"1802701992923701726","Mon Jun 17 13:57:02 +0000 2024","0","Ini nih program TAPERA.. bentuk upaya mewujudkan rumah layak huni bagi seluruh masyarakat gimana menurut kalian ?? #hunianpertama #genzpunyarumah #tapera #tabunganperumahanrakyat https://t.co/VQptLwNv5r","1802701992923701726","https://pbs.twimg.com/media/GQR76HsasAAkRec.jpg","","in","","0","0","0","https://x.com/lilaaple/status/1802701992923701726","1743123363974045696","lilaaple"
"1802701785217556543","Mon Jun 17 13:56:12 +0000 2024","17","Bukan tak cinta Produk Indonesia. Tapi ga mudah n ga semudah itu jg mmblokir trus minta semua yg berbelas tahun hidup bersama berinteraksi di Twitter/X pindah begitu saja. Atau jangan² mo diwajibkan juga sperti Tapera? Aku ya stop dulu aja WA cukup https://t.co/lcwQGg1JHh","1802701785217556543","https://pbs.twimg.com/media/GQR7uCyakAAtbUk.jpg","","in","Nusantara","0","2","2","https://x.com/IwanDjola/status/1802701785217556543","174156881","IwanDjola"
"1802616476463214648","Mon Jun 17 13:54:52 +0000 2024","0","@kuromigosong @neddisme Nanti kebijakannya diubah yg masuk penjara tetep bayar tapera wkwkwkwkw gamau rugi","1802701449417400587","","kuromigosong","in","","0","0","0","https://x.com/Amarakamini1/status/1802701449417400587","1336999359989223430","Amarakamini1"
"1802700762335817993","Mon Jun 17 13:52:08 +0000 2024","0","anda yang contrarian apa yang reguler 17 jutaan..?","1802700762335817993","","","in","Jakarta","0","0","0","https://x.com/indonode/status/1802700762335817993","1451859919536197633","indonode"
"1802671793549058330","Mon Jun 17 13:45:38 +0000 2024","0","@KuntoAjiW takut gaji dipotong tapera","1802699124330168628","","KuntoAjiW","in","endonesia","0","0","0","https://x.com/icebearim/status/1802699124330168628","74086633","icebearim"
"1802698714794037405","Mon Jun 17 13:44:00 +0000 2024","0","Minimal gue ga relate urusan bayar tapera dan ga harus ganti akun ke elaelo ","1802698714794037405","","","in","DKI Jakarta, Indonesia","0","0","0","https://x.com/darrarizkia/status/1802698714794037405","1393893067","darrarizkia"
"1802565695647125591","Mon Jun 17 13:43:22 +0000 2024","1","@kiwalipitu @OposisiCerdas @jokowi @prabowo @bengkeldodo @podo_radong1 @Javaz_Bram4 @desmodromici1 @MbahMangir @dapitnih Prabu Kartanegara adik Prabu Angling Darma dari kerajaan Medang Kamulan","1802698555360157932","","kiwalipitu","in","Gaza, Palestine","0","1","0","https://x.com/LantjarDjayaa/status/1802698555360157932","2518915579","LantjarDjayaa"
"1802498841859752007","Mon Jun 17 13:42:18 +0000 2024","0","@matchajahat Nyindir Tapera ga gini caranya peh","1802698286807359808","","matchajahat","in","Cilandak, Indonesia","0","0","0","https://x.com/Kiky1010/status/1802698286807359808","1079195018","Kiky1010"
"1802604987056603272","Mon Jun 17 13:42:06 +0000 2024","0","@onthesbrew Disuruh mendukung Tapera","1802698235905233289","","onthesbrew","in","États d'amour","0","0","0","https://x.com/creativezvous/status/1802698235905233289","1687687636360785920","creativezvous"
"1802539141374370223","Mon Jun 17 13:41:42 +0000 2024","0","@CNNIndonesia Trus yg bayar tetap kita lewat Tapera gitu?!","1802698132943425646","","CNNIndonesia","in","","0","0","0","https://x.com/papa4bby/status/1802698132943425646","1571687120","papa4bby"
"1802697258049429783","Mon Jun 17 13:38:13 +0000 2024","0","LUCUUUUK BANGETTT ANJIR BAYAR TAPERA SENDIRIAN","1802697258049429783","","","in","Jakarta Capital Region, Indone","0","1","0","https://x.com/simarpil/status/1802697258049429783","1035179408431112196","simarpil"
"1802680817724146000","Mon Jun 17 12:32:53 +0000 2024","0","TAPERA ","1802680817724146000","","","in","","0","0","0","https://x.com/marpetrianadwi1/status/1802680817724146000","1036935182052253701","marpetrianadwi1"
"1802677817358115282","Mon Jun 17 12:27:38 +0000 2024","1","@polisiidol Malah di ingetin lagi padahal udh mulai lupa tapera","1802679495826293012","","polisiidol","in","Bandung, Jawa Barat","0","0","0","https://x.com/oknumnusaena/status/1802679495826293012","1713799264651169792","oknumnusaena"
"1801960278613250274","Mon Jun 17 12:27:37 +0000 2024","0","@Yattie2023 @MurtadhaOne1 Opini yang bagus wir sekarang daftar Tapera dulu","1802679489308361001","","Yattie2023","in","Indonesia","0","0","0","https://x.com/YustineMelinda/status/1802679489308361001","2311528753","YustineMelinda"
"1802679430403510690","Mon Jun 17 12:27:23 +0000 2024","0","bubblingnya dah mau pecah makanya pake tapera","1802679430403510690","","","in","","0","0","0","https://x.com/faizrezad/status/1802679430403510690","237244543","faizrezad"
"1802311323080085806","Mon Jun 17 12:26:07 +0000 2024","0","@zy_zy_lestary @Yattie2023 @xquitavee @dika_maxelyou @adri_7i @HaramAsoy @arie_nurma01_24 Pembangunan IKN masih pake APBN. Investor yang katanya over subscribe ternyata hoax. Buntutnya rakyat disuruh patungan a/n Tapera. ","1802679113162907899","","zy_zy_lestary","in","","0","0","0","https://x.com/lalalalalaloud/status/1802679113162907899","1726802434864136192","lalalalalaloud"
"1802678517710410169","Mon Jun 17 12:23:45 +0000 2024","2","Dipotong gmn nder? Tapera","1802678517710410169","","","in","DNF 🤬","0","0","0","https://x.com/waehareullae/status/1802678517710410169","1593663028527964166","waehareullae"
"1802676809928257923","Mon Jun 17 12:22:47 +0000 2024","0","@plisitin dipotong iuran tapera","1802678274411397201","","plisitin","in","","0","0","0","https://x.com/koganenohikari/status/1802678274411397201","1278269892882337792","koganenohikari"
